类,交货,项目,类别,创建者,时间,创建日期,PN,已输入物料,物料组,Plant,Storage,批次,供应商批次,客户物料号,产品模式,Quantity_Delivered,计,SU,分子,分母,净重量,毛重,WUn,业务量,VUn,PD,无限制,过量交货限度,交货不足限度,BS,冻结,Mat.Av.Dt.,Quantity,Description,仓位,起始凭证,项目,凭证,PrDocLogSys,参考凭证,参考项,U,上层项,BilRl,LGrp,运输组
800,0080213687,10,ZTAN,WANGZB,8:52:26 PM,3/20/24,500-6448,500-6448,500,1000,3013,,,3406A08L,SM,330,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/20/24,330,"40G QSFP+ LX4 Gen3(Q28 CWDM4 Gen3),H3C",,,0,,,0010038474,10,X,0,K,0001,0001
800,0080208974,10,ZTAN,ZHANGDL,10:07:18 AM,2/22/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,355,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,5/17/24,355,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038741,1,X,0,K,0001,0001
800,0080208655,10,ZTAN,YANGLH,4:31:10 PM,2/19/24,500-4611,500-4611,500,1000,3013,,,033030600035,SM,357,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/19/24,357,"100G CWDM4,0-70C,for ZTE,Weld+Ocl M37244",,,0,,,0010037824,10,X,0,K,0001,0001
800,0080206125,10,ZTAN,BIZLINK,10:59:34 AM,1/30/24,500-5481,500-5481,500,7000,3013,,,10-3142-03,MM,360,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/2/24,360,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0010038827,10,X,0,K,0001,0001
800,0080205031,10,ZTAN,YANGLH,4:43:53 PM,1/22/24,500-4611,500-4611,500,1000,3013,,,033030600035,SM,364,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/22/24,364,"100G CWDM4,0-70C,for ZTE,Weld+Ocl M37244",,,0,,,0010037712,10,X,0,K,0001,0001
800,0080203035,10,YKEN,ZHANGDL,4:33:50 PM,1/9/24,500-4752,500-4752,500,1000,3013,,,34060645-002,SM,384,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/9/24,384,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,,0,,,0040018775,1,X,0,K,0001,0001
800,0080202800,10,YKBN,WANGZB,4:09:31 PM,1/8/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,390,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/8/24,390,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0020017864,10,X,0,,0001,0001
800,0080203036,10,YKEN,ZHANGDL,4:33:55 PM,1/9/24,500-4752,500-4752,500,1000,3013,,,34060645-002,SM,390,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/9/24,390,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,,0,,,0040018776,1,X,0,K,0001,0001
800,0080211964,10,YKEN,WANGZB,8:23:14 AM,3/11/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,390,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/11/24,390,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0040019578,10,X,0,K,0001,0001
800,0080201914,10,ZTAN,BIZLINK,1:07:15 PM,1/2/24,561-0005,561-0005,561,7000,3013,,,600205,MM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/2/24,400,"100G QSFP28 SR4_TR-FC85S-N70,from TW",,,0,,,0010034020,80,X,0,K,0001,0001
800,0080202569,10,ZTAN,BIZLINK,1:44:20 PM,1/6/24,500-4889,500-4889,500,1000,3013,,,Q.161HG.2.C,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/8/24,400,"CWDM4 COP V2.0,FlexOptix(Oclaro DFB)",,,0,,,0010037774,160,X,0,K,0001,0001
800,0080206528,10,YKEN,BIZLINK,2:04:40 PM,1/30/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,400,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040019106,10,X,0,K,0001,0001
800,0080206555,10,YKEN,BIZLINK,2:05:45 PM,1/30/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,400,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040019133,10,X,0,K,0001,0001
800,0080206987,10,YKBN,BIZLINK,11:05:52 AM,2/2/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/2/24,400,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017743,20,X,0,,0001,0001
800,0080207580,10,YKBN,BIZLINK,7:57:21 AM,2/7/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/16/24,400,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017747,400,X,0,,0001,0001
800,0080208346,10,YKBN,WANGZB,9:06:58 AM,2/18/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/19/24,400,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0020017985,10,X,0,,0001,0001
800,0080208532,10,YKBN,WANGZB,9:31:00 AM,2/19/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/19/24,400,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0020017990,10,X,0,,0001,0001
800,0080209353,10,YKBN,BIZLINK,9:11:38 PM,2/23/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,400,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017819,20,X,0,,0001,0001
800,0080210091,10,YKBN,WANGZB,4:14:59 PM,2/28/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/28/24,400,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0020018050,10,X,0,,0001,0001
800,0080212991,10,YKEN,BIZLINK,10:07:51 PM,3/17/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/17/24,400,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019617,10,X,0,K,0001,0001
800,0080213023,10,YKEN,BIZLINK,10:45:34 PM,3/17/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/17/24,400,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019649,400,X,0,K,0001,0001
800,0080213324,10,YKEN,BIZLINK,11:04:14 AM,3/19/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/19/24,400,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040019637,10,X,0,K,0001,0001
800,0080213681,10,YKEN,WANGZB,7:24:43 PM,3/20/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/20/24,400,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0040019713,10,X,0,K,0001,0001
800,0080213682,10,YKEN,WANGZB,7:30:29 PM,3/20/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/20/24,400,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0040019714,10,X,0,K,0001,0001
800,0080213840,10,YKEN,WANGZB,6:47:35 PM,3/21/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,400,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/21/24,400,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0040019715,10,X,0,K,0001,0001
800,0080202626,10,YKBN,BIZLINK,4:23:56 PM,1/6/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,404,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/8/24,404,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0020017751,100,X,0,,0001,0001
800,0080207234,10,YKEN,ZHANGDL,10:37:14 AM,2/4/24,500-4639,500-4639,500,1000,3013,,,34060645-001,SM,404,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/4/24,404,"40G QSFP+ LR4 V3(CWDM4 Pla_Ocl,GCS)HT",,,0,,,0040019175,1,X,0,K,0001,0001
800,0080210277,10,YKEN,BIZLINK,11:04:55 AM,2/29/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,404,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,404,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040019482,40,X,0,K,0001,0001
800,0080212753,10,ZTAN,SUNYJ,4:00:13 PM,3/15/24,500-4957,500-4957,500,1000,3013,,,AB-QT0613C4nL,SM,420,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/15/24,420,100G CWDM4 Gen3 for Alibaba,,,0,,,0010039520,10,X,0,K,0001,0001
800,0080212751,10,ZTAN,SUNYJ,3:59:06 PM,3/15/24,500-4957,500-4957,500,1000,3013,,,AB-QT0613C4nL,SM,435,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/15/24,435,100G CWDM4 Gen3 for Alibaba,,,0,,,0010039515,10,X,0,K,0001,0001
800,0080204476,10,YKBN,BIZLINK,8:54:46 PM,1/18/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,437,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/18/24,437,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017575,10,X,0,,0001,0001
800,0080205545,10,ZTAN,BIZLINK,3:17:21 PM,1/25/24,500-5500,500-5500,500,7000,3013,,,10-3220-02,SM,448,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,448,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0010038831,10,X,0,K,0001,0001
800,0080204545,10,ZTAN,BIZLINK,11:45:26 AM,1/19/24,500-4888,500-4888,500,1000,3013,,,Q.161HG.2.C,SM,460,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/19/24,460,"CWDM4 COP V2.0,FlexOptix(Gen3 Mit DFB)",,,0,,,0010037774,150,X,0,K,0001,0001
800,0080209349,10,YKBN,BIZLINK,9:10:07 PM,2/23/24,500-5391-007,500-5391-007,500,1000,3013,,,10-3176-04,MM,460,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,460,Q28 AOC G3 7m Sony Vcsel Cisco,,,0,,,0020017747,600,X,0,,0001,0001
800,0080206354,10,YKEN,BIZLINK,1:57:16 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,472,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,472,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040018932,10,X,0,K,0001,0001
800,0080204052,10,YKBN,BIZLINK,3:34:46 PM,1/16/24,500-5785,500-5785,500,1000,3013,,,302-000552-001,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/16/24,480,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",,,0,,,0020017891,40,X,0,,0001,0001
800,0080204056,10,YKBN,BIZLINK,3:36:37 PM,1/16/24,500-5785,500-5785,500,1000,3013,,,302-000552-001,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/16/24,480,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",,,0,,,0020017893,10,X,0,,0001,0001
800,0080207318,10,YKBN,BIZLINK,5:43:22 PM,2/4/24,500-5499,500-5499,500,1000,3013,,,10-3145-02,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/4/24,480,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017816,200,X,0,,0001,0001
800,0080207481,10,YKBN,BIZLINK,11:06:02 AM,2/6/24,500-5785,500-5785,500,1000,3013,,,302-000552-001,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/6/24,480,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",,,0,,,0020017973,50,X,0,,0001,0001
800,0080207488,10,YKBN,BIZLINK,11:08:06 AM,2/6/24,500-5785,500-5785,500,1000,3013,,,302-000552-001,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/6/24,480,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",,,0,,,0020017975,30,X,0,,0001,0001
800,0080209080,10,YKEN,LIUHR,6:06:53 PM,2/22/24,500-5785,500-5785,500,1000,3013,,,TR-FC13T-NWB,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/22/24,480,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",,,0,,,0040019206,10,X,0,K,0001,0001
800,0080210148,20,YKEN,BIZLINK,12:25:39 AM,2/29/24,561-0098,561-0098,561,1000,3013,,,10-3145-02,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,480,"100G QSFP28 CWDM4 COP V2(Mit),Cisco,TW",,,0,,,0040019439,180,X,0,K,0001,0001
800,0080212567,10,YKEN,LIUHR,5:46:16 PM,3/14/24,500-5785,500-5785,500,1000,3013,,,TR-FC13T-NWB,SM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/14/24,480,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",,,0,,,0040019588,30,X,0,K,0001,0001
800,0080213024,10,YKEN,BIZLINK,10:47:45 PM,3/17/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,480,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/17/24,480,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0040019650,410,X,0,K,0001,0001
800,0080201915,10,ZTAN,BIZLINK,1:07:24 PM,1/2/24,561-0005,561-0005,561,7000,3013,,,600205,MM,500,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/2/24,500,"100G QSFP28 SR4_TR-FC85S-N70,from TW",,,0,,,0010034020,90,X,0,K,0001,0001
800,0080206918,10,ZTAN,BIZLINK,3:27:57 PM,2/1/24,500-3344,500-3344,500,1000,3013,,,TR-FC85S-N00,MM,500,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/1/24,500,"100G QSFP28 SR4 V2M,100m,Std,nalux lens",,,0,,,0010038867,30,X,0,K,0001,0001
800,0080208502,10,ZTAN,BIZLINK,8:55:52 PM,2/18/24,500-4888,500-4888,500,1000,3013,,,Q.161HG.2.C,SM,500,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/19/24,500,"CWDM4 COP V2.0,FlexOptix(Gen3 Mit DFB)",,,0,,,0010037774,150,X,0,K,0001,0001
800,0080206470,10,YKEN,BIZLINK,2:02:14 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,504,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,504,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019048,10,X,0,K,0001,0001
800,0080213477,10,YKEN,ZHANGDL,10:48:28 AM,3/20/24,500-6285,500-6285,500,1000,3013,,,34061299-001,SM,512,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/20/24,512,"100G QSFP28 CWDM4 Gen3,HT(34061299-001)",,,0,,,0040019712,1,X,0,K,0001,0001
800,0080202846,10,ZTAN,SUNYJ,5:27:26 PM,1/8/24,500-5529,500-5529,500,1000,3013,,,AB-QT0613C4eL,SM,520,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/8/24,520,"100G QSFP28 eCWDM4 Gen3,Alibaba,R0",,,0,,,0010038595,10,X,0,K,0001,0001
800,0080209446,10,YKEN,BIZLINK,4:18:37 PM,2/25/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,520,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,520,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040019254,10,X,0,K,0001,0001
800,0080208966,20,ZTAN,BIZLINK,9:44:24 AM,2/22/24,561-0057,561-0057,561,7000,3013,,,TR-FC13T-N00,SM,527,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/22/24,527,"100G QSFP28 CWDM4 COP Std(Weld+Mit),TW",,,0,,,0010039248,20,X,0,K,0001,0001
800,0080206204,10,YKEN,WANGZB,3:48:28 PM,1/29/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,530,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/29/24,530,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0040018862,10,X,0,K,0001,0001
800,0080206458,10,YKEN,BIZLINK,2:01:44 PM,1/30/24,500-5481,500-5481,500,1000,3013,,,10-3142-03,MM,540,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,540,Q28 SR4 G3 100m Sony Vcsel Cisco,,,0,,,0040019036,10,X,0,K,0001,0001
800,0080213098,10,YKBN,WANGZB,11:33:41 AM,3/18/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,550,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/18/24,550,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0020018105,10,X,0,,0001,0001
800,0080208972,10,ZTAN,ZHANGDL,10:06:54 AM,2/22/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,559,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,4/19/24,559,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038675,1,X,0,K,0001,0001
800,0080206537,10,YKEN,BIZLINK,2:05:03 PM,1/30/24,561-0124,561-0124,561,7000,3013,,,10-3142-03,MM,560,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,560,"100G SR4 G3 semetch+Avago+GCS,cisco TW",,,0,,,0040019115,10,X,0,K,0001,0001
800,0080209515,10,YKEN,BIZLINK,5:10:21 PM,2/25/24,561-0125,561-0125,561,7000,3013,,,10-3142-03,MM,560,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,560,"100G SR4 100m semetch+Sony+GCS,cisco TW",,,0,,,0040019323,10,X,0,K,0001,0001
800,0080212269,30,ZTAN,ZHANGDL,4:11:18 PM,3/12/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,571,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,5/24/24,571,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038823,5,X,0,K,0001,0001
800,0080201916,10,ZTAN,BIZLINK,1:07:33 PM,1/2/24,561-0005,561-0005,561,7000,3013,,,600205,MM,600,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/2/24,600,"100G QSFP28 SR4_TR-FC85S-N70,from TW",,,0,,,0010034020,100,X,0,K,0001,0001
800,0080203791,10,ZTAN,YANGXM,11:27:21 PM,1/14/24,500-6204,500-6204,501,1000,3013,,,TR-FC13T-N00,SM,600,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/14/24,600,"100G Q28 CWDM4 Gen3,BD(SEI,2105B+2110S)",,,0,,,0010038165,10,X,0,K,0001,0001
800,0080209431,10,YKEN,BIZLINK,4:18:00 PM,2/25/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,600,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,600,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019239,10,X,0,K,0001,0001
800,0080207581,10,YKBN,BIZLINK,7:57:58 AM,2/7/24,500-5391-003,500-5391-003,500,1000,3013,,,10-3174-04,MM,640,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/16/24,640,Q28 AOC G3 3m Sony Vcsel Cisco,,,0,,,0020017747,410,X,0,,0001,0001
800,0080211495,10,YKBN,BIZLINK,10:07:54 AM,3/7/24,500-5785,500-5785,500,1000,3013,,,302-000552-001,SM,640,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/7/24,640,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",,,0,,,0020018045,70,X,0,,0001,0001
800,0080210892,10,YKBN,WANGZB,10:43:06 AM,3/4/24,500-5773,500-5773,500,1000,3013,,,3406A054,SM,660,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,3/4/24,660,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,,0,,,0020018059,10,X,0,,0001,0001
800,0080205116,10,ZTAN,YANGLH,10:51:56 AM,1/23/24,500-5522,500-5522,500,1000,3013,,,033030600022,MM,668,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/23/24,668,"100G Q28 SR4 G3,Avago LP Vcsel Array,ZTE",,,0,,,0010036656,10,X,0,K,0001,0001
800,0080204420,20,ZTAN,ZHANGDL,3:34:35 PM,1/18/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,675,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,5/3/24,675,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038383,2,X,0,K,0001,0001
800,0080208684,30,ZTAN,ZHANGDL,9:20:23 AM,2/20/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,680,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,7/5/24,680,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038499,3,X,0,K,0001,0001
800,0080204421,10,ZTAN,ZHANGDL,3:34:53 PM,1/18/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,683,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,5/17/24,683,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038383,3,X,0,K,0001,0001
800,0080208684,20,ZTAN,ZHANGDL,9:20:23 AM,2/20/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,686,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,6/21/24,686,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038499,2,X,0,K,0001,0001
800,0080204420,10,ZTAN,ZHANGDL,3:34:35 PM,1/18/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,689,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,4/19/24,689,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038383,1,X,0,K,0001,0001
800,0080208684,10,ZTAN,ZHANGDL,9:20:23 AM,2/20/24,500-7041,500-7041,500,1000,3013,,,34061299-006,SM,703,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,6/7/24,703,"100G QSFP28 CWDM4 Gen3 1310nm,2Km HT",,,0,,,0010038499,1,X,0,K,0001,0001
800,0080209418,10,YKEN,BIZLINK,4:17:27 PM,2/25/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,712,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,712,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019226,10,X,0,K,0001,0001
800,0080206494,10,YKEN,BIZLINK,2:03:18 PM,1/30/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,720,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,1/30/24,720,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019072,10,X,0,K,0001,0001
800,0080209354,10,YKBN,BIZLINK,9:12:07 PM,2/23/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,720,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,720,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017824,10,X,0,,0001,0001
800,0080209355,10,YKBN,BIZLINK,9:12:15 PM,2/23/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,720,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,720,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017824,20,X,0,,0001,0001
800,0080209356,10,YKBN,BIZLINK,9:12:28 PM,2/23/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,720,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,720,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017824,30,X,0,,0001,0001
800,0080209357,10,YKBN,BIZLINK,9:12:58 PM,2/23/24,500-5499,500-5499,500,1000,3013,,,10-3145-02,SM,720,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/23/24,720,"100G Q28 CWDM4 V2.0,Cisco(Weld+Mit DFB)",,,0,,,0020017862,70,X,0,,0001,0001
800,0080209417,10,YKEN,BIZLINK,4:17:24 PM,2/25/24,500-5500,500-5500,500,1000,3013,,,10-3220-02,SM,720,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/25/24,720,"Q28 CWDM4 Lite V2.0,Cisco(Weld+Mit DFB)",,,0,,,0040019225,10,X,0,K,0001,0001
800,0080210148,30,YKEN,BIZLINK,12:25:39 AM,2/29/24,561-0098,561-0098,561,1000,3013,,,10-3145-02,SM,720,ST,ST,1,1,0.000,0.000,KG,0.000,,,,0.0,0.0,,,2/29/24,720,"100G QSFP28 CWDM4 COP V2(Mit),Cisco,TW",,,0,,,0040019439,190,X,0,K,0001,0001
