版次,MES质检库存,PN,Description,Plant,Storage,StorageDescription,SN,UnconstrainedQuantity
1B,0,280-0431,"recptacle side C-lens,R1.65*D1.8*T1.7",2000,VM01,寄售原材料仓,2412500114,8500
1B,0,280-0431,"recptacle side C-lens,R1.65*D1.8*T1.7",2000,VM01,寄售原材料仓,2420300082,18000
1B,0,280-0431,"recptacle side C-lens,R1.65*D1.8*T1.7",2000,VM01,寄售原材料仓,2420300083,7400
1B,0,280-0431,"recptacle side C-lens,R1.65*D1.8*T1.7",2000,VM01,寄售原材料仓,2420300084,4600
1A,0,280-0439,TX Clens R1.419 D1.8 T1.60,1000,VM01,寄售原材料仓,2361800031,1000
1A,0,280-0441,TX Clens R1.419 D1.8 T1.70,2000,VM01,寄售原材料仓,2412600279,2000
1A,0,280-0442,TX Clens R1.419 D1.8 T1.75,1000,VM01,寄售原材料仓,23B1400057,487
1A,0,280-0442,TX Clens R1.419 D1.8 T1.75,1000,VM01,寄售原材料仓,23C1700104,405
1A,0,280-0442,TX Clens R1.419 D1.8 T1.75,1000,VM01,寄售原材料仓,23C2200160,600
1A,0,280-0443,TX Clens R1.419 D1.8 T1.80,2000,VM01,寄售原材料仓,23C0900274,1000
1A,0,280-0444,TX Clens R1.419 D1.8 T1.85,2000,VM01,寄售原材料仓,23C0800255,1000
1A,0,280-0445,TX Clens R1.419 D1.8 T1.90,2000,VM01,寄售原材料仓,23C0800256,1000
1A,0,280-0446,TX Clens R1.419 D1.8 T1.95,1000,VM01,寄售原材料仓,2341500068,97
1A,0,280-0511-05,"Clens,5dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23A1100406,2300
1A,0,280-0511-05,"Clens,5dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23B1000043,1700
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23A1200140,200
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23A1200141,3800
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23A2500319,4000
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23B0100140,2300
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23B1000044,1500
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23B1700007,1500
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23B2200196,1500
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23B2900208,1600
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23C0800208,1700
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,23C0800209,1100
1A,0,280-0511-06,"Clens,6dB(R1.419xD1.4xT1.7)",2000,VM01,寄售原材料仓,2420201083,4000
1A,0,280-0546,TX Clens R1.5 D1.8 T1.60,2000,VM01,寄售原材料仓,23C1400275,1134
1A,0,280-0546,TX Clens R1.5 D1.8 T1.60,2000,VM01,寄售原材料仓,23C1700066,600
1A,0,280-0546,TX Clens R1.5 D1.8 T1.60,2000,VM01,寄售原材料仓,23C1700067,1000
1A,0,280-0546,TX Clens R1.5 D1.8 T1.60,2000,VM01,寄售原材料仓,23C2300017,1800
1A,0,280-0546,TX Clens R1.5 D1.8 T1.60,2000,VM01,寄售原材料仓,23C2900142,3500
1A,0,280-0547,TX Clens R1.5 D1.8 T1.65,1000,VM01,寄售原材料仓,2360300095,1000
1A,0,280-0547,TX Clens R1.5 D1.8 T1.65,2000,VM01,寄售原材料仓,2412800357,693
1A,0,280-0547,TX Clens R1.5 D1.8 T1.65,2000,VM01,寄售原材料仓,2420300149,1346
1A,0,280-0548,TX Clens R1.5 D1.8 T1.70,1000,VM01,寄售原材料仓,2342700054,700
1A,0,280-0548,TX Clens R1.5 D1.8 T1.70,1000,VM01,寄售原材料仓,2352400109,33
1A,0,280-0548,TX Clens R1.5 D1.8 T1.70,2000,VM01,寄售原材料仓,23C1400276,104
1A,0,280-0548,TX Clens R1.5 D1.8 T1.70,2000,VM01,寄售原材料仓,23C1400277,1400
1A,0,280-0548,TX Clens R1.5 D1.8 T1.70,2000,VM01,寄售原材料仓,23C1700068,1700
1A,0,280-0548,TX Clens R1.5 D1.8 T1.70,2000,VM01,寄售原材料仓,23C2300018,3300
1A,0,280-0548,TX Clens R1.5 D1.8 T1.70,2000,VM01,寄售原材料仓,23C2900143,1500
1A,0,280-0549,TX Clens R1.5 D1.8 T1.75,1000,VM01,寄售原材料仓,23C2200161,700
1A,0,280-0551,TX Clens R1.65 D1.8 T1.55,2000,VM01,寄售原材料仓,2411400102,5000
1A,0,280-0551,TX Clens R1.65 D1.8 T1.55,2000,VM01,寄售原材料仓,2412700320,847
1A,0,280-0551,TX Clens R1.65 D1.8 T1.55,2000,VM01,寄售原材料仓,2420300150,1188
1A,0,280-0552,TX Clens R1.65 D1.8 T1.60,2000,VM01,寄售原材料仓,2411400103,5000
1A,0,280-0552,TX Clens R1.65 D1.8 T1.60,2000,VM01,寄售原材料仓,2412700321,1630
1A,0,280-0552,TX Clens R1.65 D1.8 T1.60,2000,VM01,寄售原材料仓,2420300151,400
1A,0,280-0553,TX Clens R1.65 D1.8 T1.65,2000,VM01,寄售原材料仓,2411500234,3000
1A,0,280-0553,TX Clens R1.65 D1.8 T1.65,2000,VM01,寄售原材料仓,2412700322,1341
1A,0,280-0553,TX Clens R1.65 D1.8 T1.65,2000,VM01,寄售原材料仓,2420300152,2700
1A,0,280-0554,TX Clens R1.65 D1.8 T1.70,2000,VM01,寄售原材料仓,2411600270,2200
1A,0,280-0554,TX Clens R1.65 D1.8 T1.70,2000,VM01,寄售原材料仓,2411800380,2100
1A,0,280-0554,TX Clens R1.65 D1.8 T1.70,2000,VM01,寄售原材料仓,2412700323,2000
1A,0,280-0555,TX Clens R1.65 D1.8 T1.75,2000,VM01,寄售原材料仓,2411800381,1800
1A,0,280-0555,TX Clens R1.65 D1.8 T1.75,2000,VM01,寄售原材料仓,2412700324,3025
1A,0,280-0556,TX Clens R1.65 D1.8 T1.80,1000,VM01,寄售原材料仓,2383100121,13
1A,0,280-0556,TX Clens R1.65 D1.8 T1.80,2000,VM01,寄售原材料仓,23C2200209,500
1A,0,280-0556,TX Clens R1.65 D1.8 T1.80,2000,VM01,寄售原材料仓,2412300190,1735
1A,0,280-0556,TX Clens R1.65 D1.8 T1.80,2000,VM01,寄售原材料仓,2412300191,300
1A,0,280-0556,TX Clens R1.65 D1.8 T1.80,2000,VM01,寄售原材料仓,2412600280,1966
1A,0,280-0557,TX Clens R1.65 D1.8 T1.85,2000,VM01,寄售原材料仓,2412500351,4000
1A,0,280-0557,TX Clens R1.65 D1.8 T1.85,2000,VM01,寄售原材料仓,2412700325,406
1A,0,280-0557,TX Clens R1.65 D1.8 T1.85,2000,VM01,寄售原材料仓,2420300153,1600
1A,0,280-0558,TX Clens R1.65 D1.8 T1.90,2000,VM01,寄售原材料仓,2412300192,2461
1A,0,280-0558,TX Clens R1.65 D1.8 T1.90,2000,VM01,寄售原材料仓,2412500352,1400
1A,0,280-0558,TX Clens R1.65 D1.8 T1.90,2000,VM01,寄售原材料仓,2412700326,39
1A,0,280-0558,TX Clens R1.65 D1.8 T1.90,2000,VM01,寄售原材料仓,2413100042,306
1A,0,280-0558,TX Clens R1.65 D1.8 T1.90,2000,VM01,寄售原材料仓,2413100270,1700
1C,0,280-0650,TX receptacle,1000,VM01,寄售原材料仓,2390900197,3000
1C,0,280-0650,TX receptacle,1000,VM01,寄售原材料仓,2390600197,6263
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2412000042,3594
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2412400013,784
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2412400014,460
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2412600027,991
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2413100043,3000
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2420200091,3500
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2420600014,1349
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2420600015,7651
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2411600274,4500
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2412400015,13000
1C,0,280-0650,TX receptacle,2000,VM01,寄售原材料仓,2413000311,13000
1C,0,280-0695,TX Devide Side C-Lens Holder 2.2*1.8*3,2000,VM01,寄售原材料仓,2411200269,44600
1C,0,280-0695,TX Devide Side C-Lens Holder 2.2*1.8*3,2000,VM01,寄售原材料仓,2411700332,39400
1C,0,280-0695,TX Devide Side C-Lens Holder 2.2*1.8*3,2000,VM01,寄售原材料仓,2411900346,11300
1C,0,280-0695,TX Devide Side C-Lens Holder 2.2*1.8*3,2000,VM01,寄售原材料仓,2420400442,5800
1C,0,280-0695,TX Devide Side C-Lens Holder 2.2*1.8*3,2000,VM01,寄售原材料仓,2420400443,4400
1C,0,280-0695,TX Devide Side C-Lens Holder 2.2*1.8*3,2000,VM01,寄售原材料仓,2420201087,20000
1A,0,280-0698,"TX Receptacle side periscope,43.86deg",2000,VM01,寄售原材料仓,2412700162,100
1A,0,280-0698,"TX Receptacle side periscope,43.86deg",2000,VM01,寄售原材料仓,2420400444,2700
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,23C0700079,586
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,23C1400212,3340
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,23A3000181,300
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,2410500349,3460
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,2410500350,400
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,2411600028,4300
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,2411800078,100
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,2420400345,5100
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,2420400346,6700
1B,0,280-0701,"RX Z-Block,P0.75,8 deg incident",1000,VM01,寄售原材料仓,2420400347,1300
1B,0,280-0702,"Tilt prism,3.15*1.47*1.2,14.93&5.19deg",2000,VM01,寄售原材料仓,2420400445,4600
1B,0,280-0702,"Tilt prism,3.15*1.47*1.2,14.93&5.19deg",2000,VM01,寄售原材料仓,2412400167,1240
1B,0,280-0702,"Tilt prism,3.15*1.47*1.2,14.93&5.19deg",2000,VM01,寄售原材料仓,2412400168,3160
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2381800308,2100
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2382000086,700
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2382300323,3300
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2391000157,1000
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2391100155,1500
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2391200259,200
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2391200260,400
1B,0,280-0705,"Reflecting Prism,2.4*0.8*0.7,HR coating",2000,VM01,寄售原材料仓,2390600246,2400
1A,0,280-0789-10B,"H-R Si,T 500um,Mit_Vgroove 802um",2000,VM01,寄售原材料仓,2411700367,18775
1A,0,280-0789-10B,"H-R Si,T 500um,Mit_Vgroove 802um",2000,VM01,寄售原材料仓,2412300105,15198
1A,0,280-0789-10B,"H-R Si,T 500um,Mit_Vgroove 802um",2000,VM01,寄售原材料仓,2413000312,11905
1A,0,280-0789-10B,"H-R Si,T 500um,Mit_Vgroove 802um",2000,VM01,寄售原材料仓,2420500151,9662
1A,0,280-0789-10B,"H-R Si,T 500um,Mit_Vgroove 802um",2000,VM01,寄售原材料仓,2420500152,2607
1A,0,280-0789-10B,"H-R Si,T 500um,Mit_Vgroove 802um",2000,VM01,寄售原材料仓,2420500153,18333
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2411100197,41400
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2411700333,3800
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2412500353,15100
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2412800358,13900
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2412800359,5800
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2412500118,21000
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2412500119,3000
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2420201088,20700
1A,0,280-0791,CLENS NSF11 R1.65*T1.70*D1.4,2000,VM01,寄售原材料仓,2420201089,19300
1A,0,280-0793,"8-CH lens,TFC/Tsuois",2000,VM01,寄售原材料仓,2420500105,1600
1A,0,280-0793-02,"8-CH lens,doped,2dB attenuation",2000,VM01,寄售原材料仓,2410300343,5000
1A,0,280-0793-02,"8-CH lens,doped,2dB attenuation",2000,VM01,寄售原材料仓,2410300344,5000
1A,0,280-0793-02,"8-CH lens,doped,2dB attenuation",2000,VM01,寄售原材料仓,2412300106,2100
1A,0,280-0793-02,"8-CH lens,doped,2dB attenuation",2000,VM01,寄售原材料仓,2420500106,180
1A,0,280-0793-02,"8-CH lens,doped,2dB attenuation",2000,VM01,寄售原材料仓,2420500107,5200
1A,0,280-0793-02,"8-CH lens,doped,2dB attenuation",2000,VM01,寄售原材料仓,2420500108,9720
1A,0,280-0793-02,"8-CH lens,doped,2dB attenuation",2000,VM01,寄售原材料仓,2420500109,4200
1A,0,280-0861,"Periscope，LR4 COP,1.54*1.2*1.5,N-SF11",2000,VM01,寄售原材料仓,2410900306,7800
1A,0,280-0861,"Periscope，LR4 COP,1.54*1.2*1.5,N-SF11",2000,VM01,寄售原材料仓,2411300149,800
1A,0,280-0861,"Periscope，LR4 COP,1.54*1.2*1.5,N-SF11",2000,VM01,寄售原材料仓,2420400447,100
1A,0,280-0861,"Periscope，LR4 COP,1.54*1.2*1.5,N-SF11",2000,VM01,寄售原材料仓,2420400448,3100
1A,0,280-0861,"Periscope，LR4 COP,1.54*1.2*1.5,N-SF11",2000,VM01,寄售原材料仓,2412400169,12600
1A,0,280-0861,"Periscope，LR4 COP,1.54*1.2*1.5,N-SF11",2000,VM01,寄售原材料仓,2420201090,2700
1B,0,280-0862,"Rx G-lens periscope,45deg,1*1*3,N-SF11",2000,VM01,寄售原材料仓,2390600331,3700
1B,0,280-0862,"Rx G-lens periscope,45deg,1*1*3,N-SF11",2000,VM01,寄售原材料仓,2390600332,100
1B,0,280-0862,"Rx G-lens periscope,45deg,1*1*3,N-SF11",2000,VM01,寄售原材料仓,2390600333,2200
1B,0,280-0862,"Rx G-lens periscope,45deg,1*1*3,N-SF11",2000,VM01,寄售原材料仓,2390500267,2020
1B,0,280-0862,"Rx G-lens periscope,45deg,1*1*3,N-SF11",2000,VM01,寄售原材料仓,2390500268,1900
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2410700112,1500
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2410700113,4600
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2420400450,5000
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2390600249,6470
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2390600250,1030
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2410600262,1000
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2411200238,280
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2411200239,3720
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2420201091,320
1B,0,280-0865,"AL2O3 dam,11.5*1*1.5",2000,VM01,寄售原材料仓,2420201092,3780
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2411000301,2160
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2411000302,2520
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2412300193,2489
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2412600282,31
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2390700124,1000
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2391300238,5000
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2410600263,2000
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2411000499,4000
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2420201093,300
1C,0,280-0866,"CB cover,13.45*10.3*0.3",2000,VM01,寄售原材料仓,2420201094,3700
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2390900329,400
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2391000158,1200
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2391100156,1200
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2391300405,262
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2411000303,7200
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2420200961,2000
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2420300154,1486
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2410500206,1000
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2410900395,400
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2410900396,3600
1B,0,280-0867,"Glass window,11.45*2.65*2.5",2000,VM01,寄售原材料仓,2420201095,2000
1B,0,280-0898,"Tilt Prism PEI Lens,14.45deg* 4.86 deg",1000,VM01,寄售原材料仓,2391600050,8000
1B,0,280-0898,"Tilt Prism PEI Lens,14.45deg* 4.86 deg",1000,VM01,寄售原材料仓,23A0400004,2500
1B,0,280-0898,"Tilt Prism PEI Lens,14.45deg* 4.86 deg",2000,VM01,寄售原材料仓,2411900348,1300
1B,0,280-0898,"Tilt Prism PEI Lens,14.45deg* 4.86 deg",2000,VM01,寄售原材料仓,2411900349,3800
1B,0,280-0898,"Tilt Prism PEI Lens,14.45deg* 4.86 deg",2000,VM01,寄售原材料仓,2413100271,2500
1B,0,280-0898,"Tilt Prism PEI Lens,14.45deg* 4.86 deg",2000,VM01,寄售原材料仓,2420200092,2100
1B,0,280-0898,"Tilt Prism PEI Lens,14.45deg* 4.86 deg",2000,VM01,寄售原材料仓,2420200962,1400
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2411200270,25400
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2411900350,16117
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2411900351,23638
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2411900352,64400
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2412000135,29655
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2412400251,36162
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2420400454,85749
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2420201096,8800
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2420201097,12500
1B,0,280-0992,"Field lens spacer 2,0.5*0.4*0.245mm",2000,VM01,寄售原材料仓,2420201098,17200
1A,0,280-0994,"Rx shim,73.3deg,3*1.2*1.27mm,N-BK7",2000,VM01,寄售原材料仓,2412000136,2000
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,23C1500134,1952
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,23C1500135,2048
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,23C2200213,4000
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,23C2900012,3000
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,2410600157,952
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,2410600158,1048
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,2411200336,2000
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,2411900213,52
1D,0,281-0009,"TX Receptacle for Mit,4D,2.92X7.96",2000,VM01,寄售原材料仓,2411900214,948
1A,0,281-0070,RX Receptacle,2000,VM01,寄售原材料仓,23B1700267,4200
1A,0,281-0070,RX Receptacle,2000,VM01,寄售原材料仓,23B1700268,479
1A,0,282-0040,"RX side periscope,43.86deg,3.51*1.2*1.2",2000,VM01,寄售原材料仓,2420400457,5600
1A,0,282-0040,"RX side periscope,43.86deg,3.51*1.2*1.2",2000,VM01,寄售原材料仓,2420400458,5600
1A,0,282-0041,RX periscope holder,2000,VM01,寄售原材料仓,2420400459,1300
1A,0,282-0041,RX periscope holder,2000,VM01,寄售原材料仓,2420400460,100
1B,0,282-0330,"TX Receptacle side periscope,43.86deg",2000,VM01,寄售原材料仓,2411000318,1000
1B,0,282-0330,"TX Receptacle side periscope,43.86deg",2000,VM01,寄售原材料仓,2411300153,2500
1B,0,282-0330,"TX Receptacle side periscope,43.86deg",2000,VM01,寄售原材料仓,2411300154,6000
1B,0,282-0330,"TX Receptacle side periscope,43.86deg",2000,VM01,寄售原材料仓,2420400486,10200
1B,0,282-0333,"RX side periscope,43.86deg,3.51*1.2*1.2",2000,VM01,寄售原材料仓,2411400111,6400
1B,0,282-0333,"RX side periscope,43.86deg,3.51*1.2*1.2",2000,VM01,寄售原材料仓,2411400112,6200
1A,0,282-0432,"RX  periscope,43deg,2.57*1.2*1.1,AR",2000,VM01,寄售原材料仓,23B0300151,3000
1A,0,282-0432,"RX  periscope,43deg,2.57*1.2*1.1,AR",2000,VM01,寄售原材料仓,23B1000306,400
1A,0,282-0432,"RX  periscope,43deg,2.57*1.2*1.1,AR",2000,VM01,寄售原材料仓,23B2200270,5183
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23A1000261,2710
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23A1300243,6047
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23A2700287,1027
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23A2700288,1417
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23A3000137,5843
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23A3000138,1283
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23B0300153,1433
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23B0800375,8401
1A,0,282-0433,"Field lens spacer,0.4*0.4*0.21mm",2000,VM01,寄售原材料仓,23B0800376,157
1A,0,282-0434,"Tilt Prism,N-SF11,14.9deg* 5 deg",2000,VM01,寄售原材料仓,23A1100253,1300
1A,0,282-0434,"Tilt Prism,N-SF11,14.9deg* 5 deg",2000,VM01,寄售原材料仓,23B0100219,300
1A,0,282-0434,"Tilt Prism,N-SF11,14.9deg* 5 deg",2000,VM01,寄售原材料仓,23B0100220,5000
1A,0,282-0434,"Tilt Prism,N-SF11,14.9deg* 5 deg",2000,VM01,寄售原材料仓,23B0800377,4500
1A,0,282-0434,"Tilt Prism,N-SF11,14.9deg* 5 deg",2000,VM01,寄售原材料仓,23B2300258,500
1A,0,282-0434,"Tilt Prism,N-SF11,14.9deg* 5 deg",2000,VM01,寄售原材料仓,2420400489,2200
1C,0,284-0001-40,lens array(4.0dB),1000,VM01,寄售原材料仓,2352300117,6000
1C,0,284-0084-20,"PEI Lens,2.0dB absorb attenuation coat",2000,VM01,寄售原材料仓,2420500119,9000
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23A1800366,613
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23A1800367,389
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23A2700257,1009
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23A3100037,3802
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23A3100038,1513
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23B0400179,562
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23B1000114,1855
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23B1700321,422
1A,0,284-0118,Silicon Field Lens Array1.75x0.34x0.275,2000,VM01,寄售原材料仓,23B1700322,583
