Creation_Date,Sales_Channel,订单类型描述,CustomerCode,CustomerName,注释,Series,PN,Model,Description,物料组2描述,物料组3描述,物料短描述,DeliveryDate0,DeliveryQuantity,Revenue,UnmetQuantity,SONumber,CompanyCode,SystemSONumber,ItemId,CompanyName,IndustrialStandard,CustomerPN,Quantity,Currency,DeliveryDate,销售员姓名,拒绝原因描述,创建人,
2/27/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,460.000,CH00105382,1000,20018043,5,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,460,CNY,6/26/24,严冰艾,,BIZLINK,
2/27/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4752,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"QSFP+ LR4 V3.0 Ocl,GCS)HT(34060645-002)",,0,,440.000,CH00105382,1000,20018043,6,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-002,440,CNY,6/26/24,严冰艾,,BIZLINK,
3/7/24,国外-直销,VMI发货订单,200088,Amazon-AWS,Amazon-AWS,100G,500-5785,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",3/14/24,640.000,,0,AWS-DB20240308DUB,1000,20018045,70,苏州旭创科技有限公司,TR-FC13T-NWB,302-000552-001,640,USD,2/27/24,莫兆熊,,WANGS,
2/27/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5056,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+LR4 V3 100G CWDM4 Mit DFB,H3C",,40.000,,40.000,111579566,1000,20018046,10,苏州旭创科技有限公司,TR-FC13T-N4X-H3C,3406A05D,40,CNY,2/27/24,高爽,,WANGZB,
3/7/24,国外-直销,VMI发货订单,200088,Amazon-AWS,Amazon-AWS,100G,500-5785,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"40G&100G CWDM4 COP(S-180),AWS(Mit Gen3)",3/11/24,1600.000,,0,AWS-DB20240308CVG,1000,20018048,50,苏州旭创科技有限公司,TR-FC13T-NWB,302-000552-001,1600,USD,2/28/24,莫兆熊,,WANGS,
2/28/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",3/19/24,400.000,,0,111658827,1000,20018050,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,400,CNY,2/28/24,高爽,,WANGZB,
3/1/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-5550,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 Gen3,HT,SEI DFB",,0,,70.000,CH00105821,1000,20018053,1,苏州旭创科技有限公司,TR-FC13T-N00,34061299,70,CNY,5/30/24,严冰艾,,BIZLINK,
3/1/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-5550,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 Gen3,HT,SEI DFB",,0,,40.000,CH00105821,1000,20018053,2,苏州旭创科技有限公司,TR-FC13T-N00,34061299,40,CNY,5/30/24,严冰艾,,BIZLINK,
3/1/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-5550,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 Gen3,HT,SEI DFB",,0,,60.000,CH00105821,1000,20018053,3,苏州旭创科技有限公司,TR-FC13T-N00,34061299,60,CNY,5/30/24,严冰艾,,BIZLINK,
3/1/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-5550,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 Gen3,HT,SEI DFB",,0,,70.000,CH00105821,1000,20018053,4,苏州旭创科技有限公司,TR-FC13T-N00,34061299,70,CNY,5/30/24,严冰艾,,BIZLINK,
3/1/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-5550,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 Gen3,HT,SEI DFB",,0,,70.000,CH00105821,1000,20018053,5,苏州旭创科技有限公司,TR-FC13T-N00,34061299,70,CNY,5/30/24,严冰艾,,BIZLINK,
3/1/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-5550,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"100G QSFP28 CWDM4 Gen3,HT,SEI DFB",,0,,80.000,CH00105821,1000,20018053,6,苏州旭创科技有限公司,TR-FC13T-N00,34061299,80,CNY,5/30/24,严冰艾,,BIZLINK,
3/1/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,128.000,0089002472,7000,20018056,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,128,USD,3/1/24,莫兆熊,客户取消订单,WANGMH,
3/2/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",3/5/24,40.000,,0,5200001565,7000,20018058,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,40,USD,3/2/24,莫兆熊,,HURN,
3/4/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,660.000,,660.000,111658827,1000,20018059,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,660,CNY,3/4/24,高爽,,WANGZB,
3/11/24,国内-直销,VMI发货订单,100023,华为技术有限公司,,100G,500-4639,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+ LR4 V3(CWDM4 Pla_Ocl,GCS)HT",,0,,105.000,CH00107350,1000,20018075,1,苏州旭创科技有限公司,TR-FC13T-N4X,34060645-001,105,CNY,5/20/24,严冰艾,,BIZLINK,
3/15/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5056,40G QSFP+ LR4 Gen3.0(100G QSFP28 CWDM4 Gen2.0 platform),40G QSFP+ LR4 Gen3(100G Q28 CWDM4 G2平台),40G QSFP+ LR4,,"40G QSFP+LR4 V3 100G CWDM4 Mit DFB,H3C",,150.000,,150.000,111579566,1000,20018086,10,苏州旭创科技有限公司,TR-FC13T-N4X-H3C,3406A05D,150,CNY,3/15/24,高爽,,WANGZB,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,24.000,5200001574,7000,20018097,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,24,USD,3/18/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,72.000,5200001575,7000,20018098,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,72,USD,3/18/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,32.000,5200001576,7000,20018099,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,32,USD,3/18/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,56.000,5200001577,7000,20018100,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,56,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,48.000,5200001578,7000,20018101,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,48,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,48.000,5200001579,7000,20018102,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,48,USD,4/8/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,56.000,5200001580,7000,20018103,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,56,USD,4/8/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200474,Cloud Network Technology Singapore Pte.Ltd,Cloud Network Technology-Juniper,100G,561-0026,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4 Gen2.0,100G QSFP28 CWDM4,,"CWDM4,Juniper S3BU,Gen3 Mits DFB,TW",,0,,56.000,5200001581,7000,20018104,10,innolight tech. pte. lim.,TR-FC13T-NJ3,740-061408,56,USD,4/20/24,莫兆熊,,HURN,
3/18/24,国内-直销,VMI发货订单,100217,新华三信息技术有限公司,,100G,500-5773,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4 Gen3.0,100G QSFP28 CWDM4,,"Q28 CWDM4 Gen3,H3C(SEI,GN2105B+GN2110S)",,550.000,,550.000,111658827,1000,20018105,10,苏州旭创科技有限公司,TR-FC13T-N00-H3C,3406A054,550,CNY,3/18/24,高爽,,WANGZB,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,40.000,,40.000,21202564811,7000,20018112,10,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/22/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,40.000,21202564811,7000,20018112,20,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,40.000,21202564811,7000,20018112,30,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,40.000,21202564811,7000,20018112,40,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,40.000,,40.000,21202564811,7000,20018112,50,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/22/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,112.000,21202564811,7000,20018112,60,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,112,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,40.000,,40.000,21202564811,7000,20018112,70,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/22/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,40.000,21202564811,7000,20018112,80,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,40.000,,40.000,21202564811,7000,20018112,90,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/22/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,184.000,21202564811,7000,20018112,100,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,184,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,40.000,21202564811,7000,20018112,110,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,40,USD,3/29/24,莫兆熊,,HURN,
3/18/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-007,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 7m Sony Vcsel Cisco,,0,,25.000,21202567315,7000,20018114,10,innolight tech. pte. lim.,TF-FC007-NC4,10-3176-04,25,USD,5/31/24,莫兆熊,,HURN,
3/21/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-030,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 30m Sony Vcsel Cisco,,0,,145.000,21202571525,7000,20018133,10,innolight tech. pte. lim.,TF-FC030-NC4,10-3181-04,145,USD,5/10/24,莫兆熊,,HURN,
3/21/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,24.000,21202569402,7000,20018134,10,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,24,USD,5/24/24,莫兆熊,,HURN,
3/21/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5703,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4 Gen3.0,100G QSFP28 SR4,,"100G Q28 SR4 G3,Sony Vcsel Cisco",,0,,16.000,21202569402,7000,20018134,20,innolight tech. pte. lim.,TR-FC85G-NCI,10-3512-01,16,USD,5/31/24,莫兆熊,,HURN,
3/21/24,国外-直销,VMI发货订单,200469,Fabrinet,Fabrinet-SG-Cisco,100G,500-5391-007,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC Gen3.0,100G QSFP28 AOC,,Q28 AOC G3 7m Sony Vcsel Cisco,,0,,30.000,21202570607,7000,20018136,10,innolight tech. pte. lim.,TF-FC007-NC4,10-3176-04,30,USD,5/31/24,莫兆熊,,HURN,
